Name,Rating,Total Reviews,Address,Website,Phone
DigiFol™ - Digitális Fólia,"5,0",,"Budapest, Telepes u. 51, 1147",digifol.hu,06 70 600 9809
Beatadesign Lakberendezés & Karrier Program,"4,9",,,beatadesign.hu,06 70 220 0026
Idánor Kft.,"1,0",,"Budapest, Ond vezér útja 3, 1144",,06 30 719 1262
Attraktiv Design Studio Bt.,"5,0",,"Budapest, Róna u. 115/A, 1149",attraktivdesign.hu,06 30 268 9898
Füleki Rita Interior Design,"5,0",,"Budapest, Sabrák u. 1, 1141",behance.net,06 30 387 0686
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
Király Éva lakberendező,,,"Budapest, Bonyhádi út 96, 1141",,06 20 349 2288
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
A J Stúdió Bt.,"5,0",,"Budapest, Egressy út 232, 1141",,06 30 563 3205
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
Design Tervezési Stúdió,,,"Budapest, Tábornok u. 12/1, 1143",,(06 1) 252 2315
Junior Art Center Lakberendező Iskola,"5,0",,"Budapest, TERC Irodaház, Pillangó park 9, 1149",juniorartcenter.hu,(06 1) 222 2753
Pesti Gabó,"5,0",,"Budapest, Petőfi u. 8, 1042",pestigabo.com,06 70 424 5312
DiVAS Lakberendezés,"4,6",,"Budapest, Erzsébet királyné útja 125, 1142",divashome.hu,06 70 677 8505
Bútorterv Stúdió Kft.,,,"Budapest, Amerikai út 27, 1145",,
Gilt-More Stukkó,"5,0",,"Budapest, Kerepesi út 50, 1148",giltmorestukko.hu,06 20 994 3483
Zenit Home,"4,4",,"Budapest, Döbrentei utca 21, 1013",zenithome.hu,06 30 501 7784
Adamdesign Belsőépítész Iroda,"4,9",,"Budapest, Soroksári út 48-Hungária Malomudvar Irodaház, 1095",adamdesignstudio.hu,06 20 969 9388
DOORina Ajtó-Ablak Kft.,"4,4",,"Budapest, Egressy út 8, 1143",doorina.hu,06 70 315 2643
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
Bútorterv Stúdió Kft.,,,"Budapest, Amerikai út 27, 1145",,
Mini Keller Kft.,"4,8",,"Budapest, Nagy Lajos király útja 184, 1149",minikeller.hu,(06 1) 383 3905
Color-Panel Kft.,"4,4",,"Budapest, Gvadányi u. 87, 1144",,(06 1) 383 1308
Gecsei Gábor Lakásszerviz,"5,0",,"Budapest, Buzogány u. 9, 1149",facebook.com,06 70 884 7208
A J Stúdió Bt.,"5,0",,"Budapest, Egressy út 232, 1141",,06 30 563 3205
Design Tervezési Stúdió,,,"Budapest, Tábornok u. 12/1, 1143",,(06 1) 252 2315
