Name,Rating,Total Reviews,Address,Website,Phone
Adamdesign Belsőépítész Iroda,"4,9",,"Budapest, Soroksári út 48-Hungária Malomudvar Irodaház, 1095",adamdesignstudio.hu,06 20 969 9388
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
Dalmoro Magyarország Kft - French/Italian Interior Designer,"5,0",,"Budapest, Soroksári út 44, 1095",dalmoro.co,06 30 605 5552
PDSIGN STUDIO,"5,0",,"Budapest, Soroksári út 158-c, 1095",pdsign.hu,06 30 676 5801
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
Müller Mónika Enteriőr I Lakberendezési stúdió és üzlet,"4,5",,"Budapest, Paulay Ede u. 10, 1061",mullermonika.hu,06 70 625 8537
Paisley Home Lakberendezés,"4,3",,"Budapest, Ipar u. 2b, 1095",paisley.hu,06 20 219 9390
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
LunArt Bemutatóterem Budapest,"5,0",,"Budapest, Máriássy u. 5, 1095",lunart.hu,06 30 828 6985
nagyniki,,,"Budapest, Ferenc tér, 1094",,06 30 229 5055
Bársony Építész Stúdió,"5,0",,"Budapest, Viola u. 34-36, 1094",istvanbarsony.com,06 30 339 8471
Beatadesign Lakberendezés & Karrier Program,"4,9",,,beatadesign.hu,06 70 220 0026
Werk Stúdió,,,"Budapest, Páva u., 1094",werkstudio.hu,06 70 417 7544
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
Paládi Építész és Mérnök Kft.,"5,0",,"Budapest, Tűzoltó u. 23, 1094",,(06 1) 215 2654
Cadden studio Kft. | Szén Molnár Tamás - belsőépítész,"5,0",,"Budapest, Bartók Béla út 134-I. emelet 8, 1115",szenmolnar.com,06 30 178 9255
