Name,Rating,Total Reviews,Address,Website,Phone
Laki Adrienn- Lakberendező,"5,0",,"Budapest, Nagyida köz 1, 1112",lakiadrienn.hu,06 20 529 3503
SzeRaKo Építész Iroda,"4,6",,"Budapest, Október huszonharmadika u. 25, 1117",szerako.hu,(06 1) 209 3738
Cadden studio Kft. | Szén Molnár Tamás - belsőépítész,"5,0",,"Budapest, Bartók Béla út 134-I. emelet 8, 1115",szenmolnar.com,06 30 178 9255
C60 Építész Stúdió,"5,0",,"Budapest, Bartók Béla út 95/A, 1113",c60.hu,06 30 260 8690
Fines Finium Studio építésziroda,"5,0",,"Budapest, Etele út 26, 1119",ffstudio.hu,06 20 508 0878
Szabó és Társa Belsőépítészeti Kft | Homlokzati hőszigetelés | Belsőépítészeti tervezés | Festés-Mázolás,"5,0",,"Budapest, Karinthy Frigyes út 44, 1111",szabobelsoepiteszet.hu,06 30 901 8362
Müller Mónika Enteriőr I Lakberendezési stúdió és üzlet,"4,5",,"Budapest, Paulay Ede u. 10, 1061",mullermonika.hu,06 70 625 8537
Gortva Építész Stúdió,"4,4",,"Budapest, Budaörsi út 165, 1112",gortva.hu,06 20 956 4325
Bánáti + Hartvig Építész Iroda Kft.,"5,0",,"Budapest, Fehérvári út 38, 1117",bh.hu,(06 1) 467 2130
Zenit Home,"4,4",,"Budapest, Döbrentei utca 21, 1013",zenithome.hu,06 30 501 7784
Adamdesign Belsőépítész Iroda,"4,9",,"Budapest, Soroksári út 48-Hungária Malomudvar Irodaház, 1095",adamdesignstudio.hu,06 20 969 9388
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
Designworks,"5,0",,"Budapest, Kánai út 3a, 1112",,06 30 989 1739
Archimon Építészeti és Belsőépítészeti Kft.,"5,0",,"Budapest, Neumann János u. 1, 1117",archimon.hu,06 70 627 6261
"Flamingo Home Design - Lakberendező, Belsőépítész Iroda Budapest","5,0",,"Budapest, Ráday u. 54-I./16, 1092",flamingohomedesign.hu,06 20 228 8700
Lehoczky Léna Lakberendező,"4,7",,"Budapest, Böszörményi út 40-5/4, 1126",lehoczkylena.com,06 20 959 9007
Deco-Design Kft.,"4,5",,"Budapest, Villányi út 62, 1113",deco-design.hu,(06 1) 381 0394
"Studio Hannes Építészeti, Belsőépítészeti Tervező és Tanácsadó Kft.","5,0",,"Budapest, Izabella u. 23, 1077",studiohannes.com,06 70 661 4009
Forma-Világ Bt.,"5,0",,"Budapest, Kruspér u. 3, 1111",forma-vilag.hu,06 20 429 1140
Start home by Szalontai Kata,"5,0",,"Budapest, Bártfai u. 47, 1115",szalontaikata.hu,06 20 584 9142
Képkeret Stúdió Kft,"4,9",,"Budapest, Bocskai út 10, 1114",kepkeretstudio.hu,(06 1) 267 8128
"Bényei István - építész, belsőépítész","4,9",,"Budapest, Szamóca u. 8/b, 1125",benyei.hu,06 30 931 1613
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
MádiLáncos Studio Kft.,"4,9",,"Budapest, ZenGarden Irodaház VII. emelet, Horvát u. 14-26, 1027",madilancos.hu,06 30 601 0064
Designworks,"5,0",,"Budapest, Kánai út 3a, 1112",,06 30 989 1739
Inter ajtó,"4,9",,"Budapest, Alíz utca 6/b, 1117",interajto.hu,(06 1) 619 8618
Dalmoro Magyarország Kft - French/Italian Interior Designer,"5,0",,"Budapest, Soroksári út 44, 1095",dalmoro.co,06 30 605 5552
Ligno Art Kft.,"4,2",,"Budapest, Fő u. 10, 1011",lignoart.hu,06 70 772 8046
"Kun Design - Konyhabútor és Egyedi Bútor, Bútorgyártás, Belsőépítészet, Bútortervezés, Budapest","4,9",,"Budapest, Nyáry Pál u. 6, 1191",kundesign.hu,06 30 563 0129
Archimon Építészeti és Belsőépítészeti Kft.,"5,0",,"Budapest, Neumann János u. 1, 1117",archimon.hu,06 70 627 6261
Art Front Hungary Kft. interior designer atelier,"5,0",,"Budapest, Kis Rókus u. 39/a, 1024",,
Archikon,"4,7",,"Budapest, Bartók Béla út 61, 1114",archikon.hu,
D&T 2000 Kereskedelmi Kft. - Design & Technik Stúdió,"4,9",,"Budapest, Villányi út 46, 1113",dt2000.hu,(06 1) 618 1231
Keretezek.hu Üveg-Tükör-Képkeret,"5,0",,"Budapest, Elek u. 9/A, 1113",keretezek.hu,(06 1) 365 8764
Home Design,"4,6",,"Budapest, Márvány u. 46, 1126",homedesignbuda.hu,06 70 369 0952
Barkoba Studio - Építész Iroda,"5,0",,"Budapest, Sümegvár köz 9, 1118",barkoba.studio,06 30 644 3284
SAGRA Építész Kft. - sagra architects,"4,9",,"Budapest, Krecsányi u. 18, 1025",sagra.hu,(06 1) 200 0093
