Name,Rating,Total Reviews,Address,Website,Phone
Montázs Belsőépítészet,"5,0",,"Budapest, Tarhos u. 155, 1037",montazsblog.wordpress.com,06 30 758 7477
Brick Visual Solutions Zrt.,"5,0",,"Budapest, Perc u. 8, 1036",brickvisual.com,06 30 072 4869
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
inDOOR Design Stúdió - Beltéri Ajtó Bemutatóterem,"5,0",,"Budapest, Lestyán u. 3, 1037",indoordesign.hu,06 30 295 9702
"Archidea építésziroda - építészeti és belsőépítészeti tervezés, tanácsadás","4,9",,"Budapest, Bécsi út 321, 1037",archidea.hu,06 70 617 5906
HGhome interior design,"5,0",,"Budapest, Tarhos u. 162, 1037",hghome.hu,06 20 466 8203
Óbuda Építész Stúdió Kft.,"5,0",,"Budapest, Hévízi út 3a, 1033",obudagroup.hu,(06 1) 250 0105
Helga's Home Interior Design,"5,0",,"Budapest, Gyűrű u. 5, 1039",helgainterior.hu,06 20 489 0586
interior & design,,,"Budapest, Lestyán u., 1037",,06 30 901 3949
Müller Mónika Enteriőr I Lakberendezési stúdió és üzlet,"4,5",,"Budapest, Paulay Ede u. 10, 1061",mullermonika.hu,06 70 625 8537
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
ARTernative Home- Lakberendezés Home Staging,,,"Budapest, Máramaros út 18./B, 1037",arternativehome.hu,06 20 338 1393
A-1 Stúdió Kft.,,,"Budapest, Édes u. 4, 1039",,06 30 922 5559
Architéma Kft,"5,0",,"földszint, Budapest, Nánási út 1-B B. épület, 1031",architema.hu,06 70 400 8486
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
VeroLuce Kft. (Lámpabolt),"5,0",,"Budapest, Lajos u. 74, 1036",,(06 1) 430 0895
KEMABO belsőépítészet,"4,5",,"Budapest, Bojtár u. 37, 1037",kemabo.hu,(06 1) 453 3180
Beatadesign Lakberendezés & Karrier Program,"4,9",,,beatadesign.hu,06 70 220 0026
LakberMagazin,"4,7",,"Budapest, Hatvany Lajos u. 12, 1039",lakbermagazin.hu,06 30 949 4202
Architéma Kft,"5,0",,"földszint, Budapest, Nánási út 1-B B. épület, 1031",architema.hu,06 70 400 8486
Helga's Home Interior Design,"5,0",,"Budapest, Gyűrű u. 5, 1039",helgainterior.hu,06 20 489 0586
interior & design,,,"Budapest, Lestyán u., 1037",,06 30 901 3949
Planalto Kft. Tapéta - díszléc,"4,6",,"Budapest, Kerék u. 2, 1035",planalto.hu,(06 1) 368 5792
"AMFI PREMIUM HOME, Amfi Konyhák Kft.","4,7",,"Budapest, Nagyszombat u. 3, 1036",amfikonyha.hu,(06 1) 630 0463
Prime Home Budapest Bútorszalon,"4,4",,"Budapest, Bécsi út 111-113, 1034",primehome.hu,06 70 419 0888
Bútortér,"5,0",,"Budapest, Királyok útja 226, 1039",butorter.hu,06 20 288 3305
VeroLuce Kft. (Lámpabolt),"5,0",,"Budapest, Lajos u. 74, 1036",,(06 1) 430 0895
Arttech Kft.,"4,7",,"Budapest, Pusztakúti út 1, 1038",arttechkft.hu,(06 1) 244 4158
B and ZS Stúdió Kft.,"4,7",,"Budapest, Boglár u. 2, 1039",patchworkbzs.109.hu,(06 1) 244 1745
A-1 Stúdió Kft.,,,"Budapest, Édes u. 4, 1039",,06 30 922 5559
ARTernative Home- Lakberendezés Home Staging,,,"Budapest, Máramaros út 18./B, 1037",arternativehome.hu,06 20 338 1393
Cadden studio Kft. | Szén Molnár Tamás - belsőépítész,"5,0",,"Budapest, Bartók Béla út 134-I. emelet 8, 1115",szenmolnar.com,06 30 178 9255
Designcsempe.hu,"4,8",,"Budapest, Szentendrei út 89, 1033",designcsempe.hu,06 70 627 7739
HonVitel,,,"Budapest, Füst Milán u., 1039",,06 30 693 6010
Generációk tapétaboltja,"4,7",,"Budapest, Szentendrei út 317, 1039",falravalo.org,(06 1) 240 3243
"Lakberendező, lakberendezési tanácsadás, belsőépítész kereső",,,"Budapest, Bogdáni út 18/A, 1033",,06 30 361 7501
Tajcs Interior Design and Art,,,"Budapest, Pacsirtamező u. 65, 1036",,06 20 973 6012
mömax,"4,1",,"Budapest, Szentendrei út 104, 1033",moemax.hu,(06 1) 887 5211
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
"Kolibri Lakberendezés - Home Staging - Ingatlan felkészítés, konyhatervezés, tanácsadás, komplett tervezés","5,0",,"Budapest, Rózsa u. 2, 1042",gyorslakberendezes.hu,06 70 612 1074
Lakberendező,"5,0",,"Budapest, Falk Miksa u. 3, 1055",lakberendezo.hu,06 70 426 2522
Lapszabaszat.hu,"4,7",,"Budapest, Csillaghegyi út 23, 1037",lapszabaszat.hu,(06 1) 437 0305
Sortiment Design Kft.,"4,5",,"Budapest, Bécsi út 467-469, 1037",sortiment.hu,(06 1) 350 1369
Office Art and Design Kft.,"5,0",,"Budapest, Toronya u. 14, 1037",officeartdesign.com,(06 1) 439 0303
Bono Design Kft.,"5,0",,"Budapest, Aréna üzletház, Bécsi út 81, 1036",bonodesign.hu,06 30 223 2120
CompArt Építésziroda - családi ház tervezés,"4,5",,"Budapest, Kalászi köz 8/b, 1039",compart.hu,06 30 940 6111
design-da,,,"Budapest, Lajos u. 94, 1036",design-da.hu,06 20 555 5677
Ekko Fatto Kft.,"4,7",,"Budapest, Bécsi út 252, 1037",ekkofatto.hu,(06 1) 239 2071
Nemes Tér Stúdió,"5,0",,"Budapest, Árpád út 56, 1041",,06 20 525 2606
Deborah Lámpastúdió,"4,5",,"Budapest, Bécsi út 250, 1037",deborah.hu,(06 1) 439 3441
Innoshop,"4,2",,"Budapest, Bogdáni út 1, 1033",innoshop.hu,06 20 944 6060
TESTRA design,"5,0",,"Budapest, Csalogány u. 13-19B, 1027",tusaneszter.hu,06 70 555 4610
Szalagfüggöny-3kerület,"5,0",,"Budapest, Szentendrei út 87, 1033",szalagfuggony-3kerulet.com,06 70 595 1348
Stílusház Kreatív Művészeti Magániskola,"4,5",,"Budapest, Erzsébet krt. 26, 1073",stilushaz.hu,06 30 509 1913
Járó Brigitta Lakberendező & Belsőépítész,"5,0",,"Budapest, Pozsonyi út 16, 1137",brigittajaro.carrd.co,06 30 292 4874
UV Építész Stúdió Kft.,"5,0",,"Budapest, Mozaik u. 14a, 1033",uvdesign.hu,(06 1) 430 0013
Artconcept Design Kft.,"5,0",,"Budapest, Bécsi út 58, 1034",artconcept.hu,(06 1) 236 8010
Mega-Tolóajtó Kft.,"4,5",,"Budapest, Pünkösdfürdő u. 52-54, 1039",mega-toloajto.hu,06 70 676 5464
GN Architect Stúdió,"5,0",,"Budapest, Csalogány u. 13, 1027",gnarchitect.hu,06 30 746 8574
Laász Orsolya,,,"Budapest, Zoltán u. 13, 1054",laaszorsolya.hu,06 30 210 3456
