Name,Rating,Total Reviews,Address,Website,Phone
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
Lehoczky Léna Lakberendező,"4,7",,"Budapest, Böszörményi út 40-5/4, 1126",lehoczkylena.com,06 20 959 9007
"Bényei István - építész, belsőépítész","4,9",,"Budapest, Szamóca u. 8/b, 1125",benyei.hu,06 30 931 1613
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
Pivot270 Belsőépítész Stúdió,"4,2",,"Budapest, Ugocsa u. 11, 1126",pivot270.com,(06 1) 616 1608
art1st design studio Kft.,"4,5",,"Budapest, Mátyás király út 18, 1125",art1st.hu,(06 1) 209 4447
Zenit Home,"4,4",,"Budapest, Döbrentei utca 21, 1013",zenithome.hu,06 30 501 7784
Laki Adrienn- Lakberendező,"5,0",,"Budapest, Nagyida köz 1, 1112",lakiadrienn.hu,06 20 529 3503
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
Müller Mónika Enteriőr I Lakberendezési stúdió és üzlet,"4,5",,"Budapest, Paulay Ede u. 10, 1061",mullermonika.hu,06 70 625 8537
Anna Hollósi Interiors,"5,0",,"Budapest, Herman Ottó u 23, 1022",annahollosiinteriors.com,06 70 602 9991
"T1 STUDIO - Architecture and Interior design - Budapest, Hungary","5,0",,"Budapest, Csörsz u. 7, 1123",t1studio.hu,06 30 277 1045
Home Design,"4,6",,"Budapest, Márvány u. 46, 1126",homedesignbuda.hu,06 70 369 0952
atelierR design studio,"4,8",,"Budapest, Ezredes u. 14, 1024",atelierr.hu,06 20 551 1245
Ligno Art Kft.,"4,2",,"Budapest, Fő u. 10, 1011",lignoart.hu,06 70 772 8046
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
HAKEN design,"3,7",,"Budapest, Maros utca 11, 1122",haken.hu,06 70 366 1343
Dekany Annamaria,"5,0",,"Budapest, Zirzen Janka u., 1125",,06 30 914 1521
MádiLáncos Studio Kft.,"4,9",,"Budapest, ZenGarden Irodaház VII. emelet, Horvát u. 14-26, 1027",madilancos.hu,06 30 601 0064
Art Front Hungary Kft. interior designer atelier,"5,0",,"Budapest, Kis Rókus u. 39/a, 1024",,
Redform Design Stúdió Bt.,,,"Budapest, Alkotás u. 39d, 1123",belsoepitesz-lakberendezo.hu,06 30 952 9419
Cadden studio Kft. | Szén Molnár Tamás - belsőépítész,"5,0",,"Budapest, Bartók Béla út 134-I. emelet 8, 1115",szenmolnar.com,06 30 178 9255
"Studio Hannes Építészeti, Belsőépítészeti Tervező és Tanácsadó Kft.","5,0",,"Budapest, Izabella u. 23, 1077",studiohannes.com,06 70 661 4009
MádiLáncos Studio Kft.,"4,9",,"Budapest, ZenGarden Irodaház VII. emelet, Horvát u. 14-26, 1027",madilancos.hu,06 30 601 0064
Ligno Art Kft.,"4,2",,"Budapest, Fő u. 10, 1011",lignoart.hu,06 70 772 8046
"T1 STUDIO - Architecture and Interior design - Budapest, Hungary","5,0",,"Budapest, Csörsz u. 7, 1123",t1studio.hu,06 30 277 1045
Dalmoro Magyarország Kft - French/Italian Interior Designer,"5,0",,"Budapest, Soroksári út 44, 1095",dalmoro.co,06 30 605 5552
atelierR design studio,"4,8",,"Budapest, Ezredes u. 14, 1024",atelierr.hu,06 20 551 1245
SAGRA Építész Kft. - sagra architects,"4,9",,"Budapest, Krecsányi u. 18, 1025",sagra.hu,(06 1) 200 0093
"Kun Design - Konyhabútor és Egyedi Bútor, Bútorgyártás, Belsőépítészet, Bútortervezés, Budapest","4,9",,"Budapest, Nyáry Pál u. 6, 1191",kundesign.hu,06 30 563 0129
"PN Interior Design - Lakberendezés és Látványtervezés, Home Staging, Modern Lakberendezés, Belsőépítészeti Tervezés","5,0",,"Pilisjászfalu, Vadrózsa u. 5, 2080",pndesign-interior.com,06 30 580 2676
Art Front Hungary Kft. interior designer atelier,"5,0",,"Budapest, Kis Rókus u. 39/a, 1024",,
Fines Finium Studio építésziroda,"5,0",,"Budapest, Etele út 26, 1119",ffstudio.hu,06 20 508 0878
Katusa Design - Nagy Katalin Judit lakberendező,"5,0",,"Budapest, Eötvös út 47-53, 1121",katusadesign.hu,
HAKEN design,"3,7",,"Budapest, Maros utca 11, 1122",haken.hu,06 70 366 1343
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
Renouveaux Budapest Belsőépítészet Lakásfelújítás,"3,7",,"Budapest, Lánchíd u. 7, 1013",renouveaux.eu,06 30 822 3464
"Origo Design - Lakberendezés-Belsőépítészet, Egyedi bútor tervezés és készítés","5,0",,"Fót, Tessedik Sámuel u. 13/c, 2151",origodesign.hu,06 20 365 4071
Nemes Tér Stúdió,"5,0",,"Budapest, Árpád út 56, 1041",,06 20 525 2606
Dekany Annamaria,"5,0",,"Budapest, Zirzen Janka u., 1125",,06 30 914 1521
"ANGELIKA MUHLY INTERIORS - Muhly Angelika lakberendező, Muhly Kft.","5,0",,"Budapest, Endrődi Sándor u. 44a, 1026",angelikamuhly.com,06 20 418 6712
I N T E R I O O R - kft -,"5,0",,"Budapest, Galántai u. 12, 1126",,06 30 900 4344
Redform Design Stúdió Bt.,,,"Budapest, Alkotás u. 39d, 1123",belsoepitesz-lakberendezo.hu,06 30 952 9419
Manooi,"4,8",,"Budapest, Apostol u. 13b, 1023",manooi.com,(06 1) 336 2690
Silcom Kft.,"3,0",,"Budapest, Székács u. 11a, 1122",silcom.hu,(06 1) 250 5952
Archimon Építészeti és Belsőépítészeti Kft.,"5,0",,"Budapest, Neumann János u. 1, 1117",archimon.hu,06 70 627 6261
Eon Projekt&Design Kft,,,"Budapest, Városmajor u. 12, 1122",eonprojektdesign.hu,06 30 633 9458
"Bergmann Kft. - Belsőépítészeti Átalakítás, Teljes Körű Lakásfelújítás, Gipszkarton Design","4,6",,"Pomáz, Török Ignác u. 25, 2013",felujitas-kivitelezes.hu,06 70 385 0201
Járó Brigitta Lakberendező & Belsőépítész,"5,0",,"Budapest, Pozsonyi út 16, 1137",brigittajaro.carrd.co,06 30 292 4874
Konkrét Stúdió Építészeti Kft.,"5,0",,"Budapest, Szalag u. 4, 1011",konkretstudio.hu,06 30 479 8345
HGhome interior design,"5,0",,"Budapest, Tarhos u. 162, 1037",hghome.hu,06 20 466 8203
VÁRÓCZI Üzletberendezés,"4,8",,"Budapest, Vágóhíd u. 55, 1201",varoczi.eu,(06 1) 283 1045
A3 Építész Kft.,"4,2",,"Budapest, Bulcsú u. 5-9-földszint 6, 1134",a3epitesz.hu,06 30 437 4591
Lakberendező,"5,0",,"Budapest, Falk Miksa u. 3, 1055",lakberendezo.hu,06 70 426 2522
"Belsőépítészet, belsőépítészeti tervezés, belsőépítészeti kivitelezés",,,"Budapest, Mártonfa u. 5, 1121",,06 30 743 2168
NOIR Interior,,,"Budapest, Fodor u. 98, 1124",,06 30 626 8920
R4 Interior Studio,,,"Budapest, Ada u. 1 fsz 1, 1125",,06 30 682 0279
Fantidor Design Kft,,,"Budapest, Fodor u. 21/A, 1126",fantidordesign.hu,06 70 380 3087
