Name,Rating,Total Reviews,Address,Website,Phone
Cadden studio Kft. | Szén Molnár Tamás - belsőépítész,"5,0",,"Budapest, Bartók Béla út 134-I. emelet 8, 1115",szenmolnar.com,06 30 178 9255
Müller Mónika Enteriőr I Lakberendezési stúdió és üzlet,"4,5",,"Budapest, Paulay Ede u. 10, 1061",mullermonika.hu,06 70 625 8537
Salt Design,"5,0",,"Budapest, Stollár Béla u. 12C, 1055",saltdesign.hu,06 70 455 0332
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
Singer Design Tervező és Lebonyolító Kft.,"4,5",,"Budapest, Kossuth Lajos tér 16, 1051",singerdesign.eu,06 31 783 4842
Aspire Home,"4,9",,"Budapest, Aulich u. 3, 1054",aspirehome.eu,06 70 311 7731
Lakberendező,"5,0",,"Budapest, Falk Miksa u. 3, 1055",lakberendezo.hu,06 70 426 2522
Arch3.Design &Architecture -HU,"5,0",,"Budapest, Szervita tér 8, 1052",arch3.design,
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
SIL Design Centrum,"5,0",,"Budapest, Falk Miksa u. 3, 1055",sil.hu,(06 1) 269 0123
"Studio Hannes Építészeti, Belsőépítészeti Tervező és Tanácsadó Kft.","5,0",,"Budapest, Izabella u. 23, 1077",studiohannes.com,06 70 661 4009
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
Laki Adrienn- Lakberendező,"5,0",,"Budapest, Nagyida köz 1, 1112",lakiadrienn.hu,06 20 529 3503
"Lovas Cecília - lakberendezés, belsőépítészet, enteriőrtervezés",,,"Budapest, Balaton u. 12, 1055",,06 30 274 1568
Beatadesign Lakberendezés & Karrier Program,"4,9",,,beatadesign.hu,06 70 220 0026
EMME Interiors & Home Staging,"5,0",,"Budapest, Hold u. 15, 1054",emmeinteriors.hu,06 30 485 4946
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
Adamdesign Belsőépítész Iroda,"4,9",,"Budapest, Soroksári út 48-Hungária Malomudvar Irodaház, 1095",adamdesignstudio.hu,06 20 969 9388
Sonuvo Design kft,"5,0",,"Budapest, Széchenyi u. 8, 1054",sonuvo.com,(06 1) 791 5165
Laász Orsolya,,,"Budapest, Zoltán u. 13, 1054",laaszorsolya.hu,06 30 210 3456
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
Art Front Hungary Kft. interior designer atelier,"5,0",,"Budapest, Kis Rókus u. 39/a, 1024",,
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
Vakum Design,"4,8",,"Budapest, Lajos u. 126, 1036",vakumdesign.hu,06 30 857 3010
Stílusház Kreatív Művészeti Magániskola,"4,5",,"Budapest, Erzsébet krt. 26, 1073",stilushaz.hu,06 30 509 1913
Sonuvo Design kft,"5,0",,"Budapest, Széchenyi u. 8, 1054",sonuvo.com,(06 1) 791 5165
EMME Interiors & Home Staging,"5,0",,"Budapest, Hold u. 15, 1054",emmeinteriors.hu,06 30 485 4946
Renouveaux Budapest Belsőépítészet Lakásfelújítás,"3,7",,"Budapest, Lánchíd u. 7, 1013",renouveaux.eu,06 30 822 3464
NATURALii Concept Store - Farrow & Ball Márkaképviselet,"4,7",,"Budapest, Báthory utca 15, 1054",naturaliiconcept.hu,06 20 333 7979
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
Code Showroom,"5,0",,"Budapest, Aulich u. 1, 1054",codeshowroom.com,(06 1) 267 0312
Átmenet Ékszer Ruházat Lakberendezés - Senzorit Diamond Kft.,"5,0",,"Budapest, Irányi u. 5, 1051",atmenet.eu,06 70 621 1019
"Lovas Cecília - lakberendezés, belsőépítészet, enteriőrtervezés",,,"Budapest, Balaton u. 12, 1055",,06 30 274 1568
Arkhenea interior design,"4,3",,"Budapest, Hold u. 21, 1054",arkhenea.hu,(06 1) 302 8150
Járó Brigitta Lakberendező & Belsőépítész,"5,0",,"Budapest, Pozsonyi út 16, 1137",brigittajaro.carrd.co,06 30 292 4874
Laász Orsolya,,,"Budapest, Zoltán u. 13, 1054",laaszorsolya.hu,06 30 210 3456
Europa Studio Építészeti és Belsőépítészeti Kft.,,,"Budapest, Veres Pálné u. 34, 1053",,(06 1) 266 0718
"T1 STUDIO - Architecture and Interior design - Budapest, Hungary","5,0",,"Budapest, Csörsz u. 7, 1123",t1studio.hu,06 30 277 1045
Kiss Márta Mária Lakberendező,,,"Budapest, Aulich u. 8, 1054",kissmartamaria.hu,06 30 943 4434
Ördög Alíz,,,"Budapest, Báthory utca, 1054",ordogalizdesign.hu,(06 1) 789 6766
Nonoart konyhastúdió,"4,7",,"Budapest, Bajcsy-Zsilinszky út 50, 1054",,06 20 775 8201
Finta és Társai Építész Stúdió Kft.,"5,0",,"Budapest, Szent István krt. 11, 1055",fintastudio.hu,(06 1) 374 3377
Bbuilding KFT-Lakásfelújítás,,,"Budapest, Deák Ferenc tér 1, 1052",,06 30 938 0592
ZESTILO Belsőépítészet Kft.,,,"Budapest, Cukor u. 4-7/2, 1053",zestilo.hu,06 70 943 8208
Bardoni Interior,"4,7",,"Budapest, Falk Miksa u. 12, 1055",facebook.com,(06 1) 269 0090
Bambuszmánia exkluzív tapéta és lakástextil,"4,8",,"Budapest, Alkotmány u. 21, 1054",,06 70 384 4103
irodatervezes.hu - impressono belsőépítész studio,,,"Budapest, Paulay Ede u. 56, 1061",irodatervezes.hu,06 70 362 6986
G.A. Design International Kft.,"5,0",,"Budapest, Múzeum krt. 7, 1053",thega-group.com,(06 1) 429 4200
BZS50 Műterem - V2G Építész Kft.,"5,0",,"Budapest, Bajcsy-Zsilinszky út 50, 1054",bzs50.hu,06 30 280 7545
Lipsip Belsőépítészeti Tervezőműhely,"4,0",,"Budapest, Csalán út 22/A, 1025",lipsip.hu,06 30 283 0469
moooxdesign studio belsőépítész iroda,,,"Budapest, Bajcsy-Zsilinszky út 50. /III-20, 1054",moooxdesign.hu,06 70 331 1509
Kave Home partner,"5,0",,"Budapest, Alkotmány u. 31, 1054",urbanhome.hu,06 20 509 0830
Naya Design Kft.,,,"Budapest, Veres Pálné u. 9, 1053",nayadesign.eu,06 20 359 9055
V2 Építésziroda Kft,"4,7",,"Budapest, Rózsakvarc u. 6, 1188",v2epitesz.hu,06 30 267 4426
DVM group,"4,1",,"Budapest, Türr István u. 8, 1052",dvmgroup.com,(06 1) 302 4275
Gallery Privé,"4,9",,"Budapest, Molnár u. 5, 1056",,06 70 881 6354
Interni,"4,7",,"Budapest, Vigyázó Ferenc u. 3, 1051",internibudapest.hu,(06 1) 269 0708
Bútorszépítő Műhely,"5,0",,"Budapest, Párizsi u. 6/a, 1052",m.facebook.com,06 30 526 6606
"Erdélyi Krisztina - belsőépítészet, lakberendezés",,,"Budapest, Zöldlomb u. 40, 1025",erdelyikrisztina.hu,06 70 207 6026
Rokfort Home,"4,5",,"Budapest, Zoltán u. 7, 1054",rokfort.hu,(06 1) 302 1037
Dizájn Belsőépítészet Kft.,,,"Budapest, Iskola u. 21, 1011",dizajn.org,06 70 539 1481
Kamarás Stúdió,,,"Budapest, Városligeti fasor 8a, 1068",kamaras.hu,(06 1) 343 6567
Hábenczius Manna,,,"Budapest, Kossuth Lajos tér 13-15, 1055",,06 30 488 3846
