Name,Rating,Total Reviews,Address,Website,Phone
Pesti Gabó,"5,0",,"Budapest, Petőfi u. 8, 1042",pestigabo.com,06 70 424 5312
Designdock Lakberendezés,"5,0",,"Budapest, Dallamos u. 109, 1172",designdock.hu,06 70 274 3188
Beatadesign Lakberendezés & Karrier Program,"4,9",,,beatadesign.hu,06 70 220 0026
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
Müller Mónika Enteriőr I Lakberendezési stúdió és üzlet,"4,5",,"Budapest, Paulay Ede u. 10, 1061",mullermonika.hu,06 70 625 8537
Kamarás Borbála,,,"Budapest, Gyémántkoszorú köz, 1174",kamaras.hu,06 30 995 1140
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
Novacolor dekorfesték,"5,0",,"Budapest, Rétifarkas u. 6, 1172",novacolorhungary.hu,06 20 261 3073
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
Laki Adrienn- Lakberendező,"5,0",,"Budapest, Nagyida köz 1, 1112",lakiadrienn.hu,06 20 529 3503
Lehoczky Léna Lakberendező,"4,7",,"Budapest, Böszörményi út 40-5/4, 1126",lehoczkylena.com,06 20 959 9007
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
Zollei Design,"5,0",,"Pécel, Tarcsai u. 17, 2119",,06 70 398 6508
Soós Krisztina lakberendező,"4,6",,,krisztinasoos.com,06 30 777 8633
"Flamingo Home Design - Lakberendező, Belsőépítész Iroda Budapest","5,0",,"Budapest, Ráday u. 54-I./16, 1092",flamingohomedesign.hu,06 20 228 8700
Adamdesign Belsőépítész Iroda,"4,9",,"Budapest, Soroksári út 48-Hungária Malomudvar Irodaház, 1095",adamdesignstudio.hu,06 20 969 9388
Szűcs Klára Belsőépítész Lakberendező,"4,9",,,szucsklara.hu,06 30 961 3666
Zenit Home,"4,4",,"Budapest, Döbrentei utca 21, 1013",zenithome.hu,06 30 501 7784
"Studio Hannes Építészeti, Belsőépítészeti Tervező és Tanácsadó Kft.","5,0",,"Budapest, Izabella u. 23, 1077",studiohannes.com,06 70 661 4009
Mode Art-New Design Kft.,"5,0",,"Budapest, Összekötő u. 14, 1173",modeart.hu,(06 1) 258 5816
"Kun Design - Konyhabútor és Egyedi Bútor, Bútorgyártás, Belsőépítészet, Bútortervezés, Budapest","4,9",,"Budapest, Nyáry Pál u. 6, 1191",kundesign.hu,06 30 563 0129
Császár Konyhastúdió,"4,4",,"Budapest, Pesti út 217, 1173",csaszarkonyhastudio.hu,06 30 814 5474
mömax Budapest XVII. kerület,"4,3",,"Budapest, Pesti út 2, 1173",moemax.hu,(06 1) 885 3211
"Studio Hannes Építészeti, Belsőépítészeti Tervező és Tanácsadó Kft.","5,0",,"Budapest, Izabella u. 23, 1077",studiohannes.com,06 70 661 4009
DIEGO Rákoskeresztúr,"4,5",,"Budapest, Pesti út 237, 1173",diego.hu,(06 1) 253 8262
MádiLáncos Studio Kft.,"4,9",,"Budapest, ZenGarden Irodaház VII. emelet, Horvát u. 14-26, 1027",madilancos.hu,06 30 601 0064
Mode Art-New Design Kft.,"5,0",,"Budapest, Összekötő u. 14, 1173",modeart.hu,(06 1) 258 5816
Cadden studio Kft. | Szén Molnár Tamás - belsőépítész,"5,0",,"Budapest, Bartók Béla út 134-I. emelet 8, 1115",szenmolnar.com,06 30 178 9255
Ligno Art Kft.,"4,2",,"Budapest, Fő u. 10, 1011",lignoart.hu,06 70 772 8046
NAGYSTATIKA MÉRNÖK Kft.,"5,0",,"Budapest, Borsó u. 22, 1173",nagystatika.hu,06 70 671 6727
Art Front Hungary Kft. interior designer atelier,"5,0",,"Budapest, Kis Rókus u. 39/a, 1024",,
Dr. Padló Budapest,"4,6",,"Budapest, Pesti út 237, 1173",drpadlo.hu,06 20 406 1084
SAGRA Építész Kft. - sagra architects,"4,9",,"Budapest, Krecsányi u. 18, 1025",sagra.hu,(06 1) 200 0093
Folyékony textiltapéta (GSFB KFT),"4,6",,"Budapest, Határ u. 119a, 1188",folyekonytextiltapeta.hu,06 70 306 1095
Kőházy Home Center,"4,4",,"Budapest, Pesti út 237, 1173",festekek.hu,(06 1) 253 8224
Gold-Lakk Kft. Festék Szaküzlet,"4,6",,"Budapest, Csabai út 27, 1173",festek.hu,(06 1) 408 9927
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
Zollei Design,"5,0",,"Pécel, Tarcsai u. 17, 2119",,06 70 398 6508
Kamarás Borbála,,,"Budapest, Gyémántkoszorú köz, 1174",kamaras.hu,06 30 995 1140
Renouveaux Budapest Belsőépítészet Lakásfelújítás,"3,7",,"Budapest, Lánchíd u. 7, 1013",renouveaux.eu,06 30 822 3464
Dalmoro Magyarország Kft - French/Italian Interior Designer,"5,0",,"Budapest, Soroksári út 44, 1095",dalmoro.co,06 30 605 5552
Robinagyker Kft.,"4,5",,"Budapest, Régivám köz 8, 1174",robinagyker.hu,(06 1) 253 5636
Fines Finium Studio építésziroda,"5,0",,"Budapest, Etele út 26, 1119",ffstudio.hu,06 20 508 0878
Domidekor-polírozás,"5,0",,"Budapest, Bujákhida u. 44, 1173",,06 30 406 2079
"ANGELIKA MUHLY INTERIORS - Muhly Angelika lakberendező, Muhly Kft.","5,0",,"Budapest, Endrődi Sándor u. 44a, 1026",angelikamuhly.com,06 20 418 6712
Lakberendező,,,"Budapest, III. u., 1172",lakberendezotervezo.hu,06 70 208 1954
Nemes Tér Stúdió,"5,0",,"Budapest, Árpád út 56, 1041",,06 20 525 2606
Lakberendező,"5,0",,"Budapest, Falk Miksa u. 3, 1055",lakberendezo.hu,06 70 426 2522
Többfunkciós kreatív gyerekbútorok,"4,4",,"Budapest, Koch Aladár u. 22, 1174",kolyokkucko.hu,06 20 414 8765
OtthonDepo Webáruház Bemutatóterem és Üzlet - Home Center,"4,2",,"Budapest, Pesti út 237, 1173",otthondepo.hu,06 30 215 0858
Europarkett Áruház - parkettabolt,"4,6",,"Budapest, Pesti út 240, 1173",europarkett.hu,06 20 262 6700
Ferik Judit Design Lakberendező,"5,0",,,ferikjuditdesign.com,06 30 989 6719
"Origo Design - Lakberendezés-Belsőépítészet, Egyedi bútor tervezés és készítés","5,0",,"Fót, Tessedik Sámuel u. 13/c, 2151",origodesign.hu,06 20 365 4071
Idánor Kft.,"1,0",,"Budapest, Ond vezér útja 3, 1144",,06 30 719 1262
Konkrét Stúdió Építészeti Kft.,"5,0",,"Budapest, Szalag u. 4, 1011",konkretstudio.hu,06 30 479 8345
Villamossági szaküzlet - Daniella Kft. Pesti út,"4,6",,"Budapest, Pesti út 237-L, 1173",daniella.hu,06 20 747 2648
Füleki Rita Interior Design,"5,0",,"Budapest, Sabrák u. 1, 1141",behance.net,06 30 387 0686
Tilia 2002 Bt.,"4,6",,"Nagytarcsa, Felső Ipari körút 2-C/11, 2142",,06 30 966 5990
Archimon Építészeti és Belsőépítészeti Kft.,"5,0",,"Budapest, Neumann János u. 1, 1117",archimon.hu,06 70 627 6261
Lipsip Belsőépítészeti Tervezőműhely,"4,0",,"Budapest, Csalán út 22/A, 1025",lipsip.hu,06 30 283 0469
PaPP Design Interiors,"5,0",,"Maglód, Báthori u. 16, 2234",pappinteriors.hu,06 20 370 6680
KEKinterior,"5,0",,"Budapest, Jász u. 36-40, 1135",kekinterior.com,06 20 570 7054
Király Éva lakberendező,,,"Budapest, Bonyhádi út 96, 1141",,06 20 349 2288
EMME Interiors & Home Staging,"5,0",,"Budapest, Hold u. 15, 1054",emmeinteriors.hu,06 30 485 4946
"Zuzmófal,zuzmó dekoráció ,növényfal",,,"Budapest, Home Center 21/D üzlet, Pesti út 237, 1171",viragkokteldesign.hu,06 30 949 6352
Rieder György kárpitos,"5,0",,"Budapest, Nyitány u. 80, 1171",riederkarpitos.hu,(06 1) 256 8285
V2 Építésziroda Kft,"4,7",,"Budapest, Rózsakvarc u. 6, 1188",v2epitesz.hu,06 30 267 4426
Kenimáz Bt.,,,"Budapest, Edző u. 34, 1171",,
Interior design - Ficsura Anna,"5,0",,"Maglód, Sugár út, 2234",annaficsura.hu,
Vitéz Bútorbolt,"3,9",,"Budapest, Péceli út 137, 1171",vitezbutor.hu,(06 1) 258 1784
phiDESIGN STÚDIÓ Kft. - Belsőépítész,,,"Budapest, Űrhajós u. 6, 1214",,06 70 432 1777
Platinum Grafikai Laboratórium,"5,0",,"Budapest, Babér u. 17, 1131",platinum.hu,(06 1) 341 0417
Arteness Kft.,,,"Budapest, Ráday Gedeon u. 1, 1183",,06 70 315 6940
A3 Építész Kft.,"4,2",,"Budapest, Bulcsú u. 5-9-földszint 6, 1134",a3epitesz.hu,06 30 437 4591
Dobos Péter építész tervező,"4,8",,"Fót, Erdélyi u. 6, 2151",,06 20 886 0464
VÁRÓCZI Üzletberendezés,"4,8",,"Budapest, Vágóhíd u. 55, 1201",varoczi.eu,(06 1) 283 1045
Hálószoba Stúdió - Álom Háló Kft.,"4,1",,"Budapest, Home Center, Pesti út 237-D/1, 1173",haloszobastudio.hu,06 20 260 0008
"Reklektik - belsőépítész, lakberendező",,,"Budapest, Szent István krt. 22. 3, 1137",,06 30 613 2118
Design Tervezési Stúdió,,,"Budapest, Tábornok u. 12/1, 1143",,(06 1) 252 2315
Gilt-More Stukkó,"5,0",,"Budapest, Kerepesi út 50, 1148",giltmorestukko.hu,06 20 994 3483
Pallasz Enteriőr Kft.,"4,1",,"Budapest, Jászberényi út 29, 1106",muanyag-ablak-akcio.hu,06 30 998 1632
Járó Brigitta Lakberendező & Belsőépítész,"5,0",,"Budapest, Pozsonyi út 16, 1137",brigittajaro.carrd.co,06 30 292 4874
A Fiúk Építész Stúdió,"4,5",,"Budapest, Kmety György u. 15, 1063",afiuk.hu,06 30 435 2435
Mobilia-Artica Kft.,"4,3",,"Budapest, Maglódi út 55, 1106",,
Time Design Europe Kft.,"5,0",,"Budapest, Százados út 32, 1087",timedesign.hu,(06 1) 781 8743
"Erdélyi Krisztina - belsőépítészet, lakberendezés",,,"Budapest, Zöldlomb u. 40, 1025",erdelyikrisztina.hu,06 70 207 6026
irodatervezes.hu - impressono belsőépítész studio,,,"Budapest, Paulay Ede u. 56, 1061",irodatervezes.hu,06 70 362 6986
OC BAU Kft.,"4,5",,"Budapest, 7.,, Bogáncsvirág u. 5, 1106",ocbau.hu,(06 1) 407 0052
Arkhenea interior design,"4,3",,"Budapest, Hold u. 21, 1054",arkhenea.hu,(06 1) 302 8150
Kis Judit lakberendező - Lakberendezés-kivitelezés egykézben -,"5,0",,"Budapest, Árpád út 90-92, 1042",egykislakberendezes.hu,06 30 951 2765
Werk Stúdió,,,"Budapest, Páva u., 1094",werkstudio.hu,06 70 417 7544
Inlustris Kft.,,,"Budapest, Aranykoszorú köz 6, 1174",inlustrishome.com,06 20 973 5905
Szalagfüggöny Budapest,"4,8",,"Budapest, Guzsaly u. 39, 1163",szalagfuggony-budapest.hu,06 70 630 5828
Bottyán Orsolya lakberendező,,,,,06 70 322 3455
Vagner kft vteam,"3,3",,"Budapest, Hintó u. 2b, 1238",,06 20 968 8891
"SA-FA Design Belsőépítészet, irodabútor, üzletberendezés, egyedi bútorgyártás","5,0",,"Budapest, Keresztúri út 208, 1106",sa-fa.hu,(06 1) 264 2500
Paint With Passion / Retail FitOut Kft.,,,"Budapest, Tiszanána u. 7, 1171",paintwithpassion.hu,06 30 924 7052
Zuzmo Dekoráció - Budapest,,,"Budapest, Flór Ferenc u. 31, 1182",,06 30 311 2679
Studio Kwadra | Belsőépítészet,,,,kwadra.hu,06 30 416 9810
Matrac Király Stúdió,"4,8",,"Budapest, Csabai út 1, 1173",matrackiraly.hu,06 30 348 7978
"Lovas Cecília - lakberendezés, belsőépítészet, enteriőrtervezés",,,"Budapest, Balaton u. 12, 1055",,06 30 274 1568
Kiss Julia Belsőépítész,,,,kissjulia.hu,06 20 206 1500
BZS50 Műterem - V2G Építész Kft.,"5,0",,"Budapest, Bajcsy-Zsilinszky út 50, 1054",bzs50.hu,06 30 280 7545
arteP műhely,,,,artep-muhely.business.site,
Kőrösi-Szabó Eszter lakberendező,,,,koroodesign.com,06 20 824 8605
Képkeret Stúdió Kft,"4,9",,"Budapest, Bocskai út 10, 1114",kepkeretstudio.hu,(06 1) 267 8128
Jankó Kata Lakberendező,,,,jankokata.hu,06 30 338 3008
Soultree Design,,,"Budapest, Fodormenta u. 31/b, 1173",soultree.hu,06 30 959 2514
Dizájn Belsőépítészet Kft.,,,"Budapest, Iskola u. 21, 1011",dizajn.org,06 70 539 1481
Bútor építő,"5,0",,"Budapest, Keresztúri út 190, 1106",butorepito.hu,(06 1) 264 2585
DOORina Ajtó-Ablak Kft.,"4,4",,"Budapest, Egressy út 8, 1143",doorina.hu,06 70 315 2643
Tamur,,,,,06 20 447 9170
NoirA Lakberendezés,,,,instagram.com,06 20 467 6316
Rolabu Bútorgyártó és Forgalmazó Kft.,"2,9",,"Budapest, Ferihegyi út 51, 1173",rolabu.hu,06 30 939 3616
PROILLUSION - Építészeti Belsőépítészeti látványtervezés,,,"Budapest, Szigeti Kálmán u. 41, 1188",proillusion.hu,06 30 347 0749
Gyetvai Fivérek Zrt.,"4,8",,"►, Budapest, Aladár u. 3, 1016",gyetvaifiverek.hu,(06 1) 214 1086
Bespoke Project,,,"Kerepes, Szabadság út 252/b, 2144",bespokeproject.hu,06 70 417 6105
TimeLessDesign,,,"Budapest, Teréz krt., 1066",timelessdesign.hu,06 30 526 5000
Kamarás Stúdió,,,"Budapest, Városligeti fasor 8a, 1068",kamaras.hu,(06 1) 343 6567
A J Stúdió Bt.,"5,0",,"Budapest, Egressy út 232, 1141",,06 30 563 3205
