Name,Rating,Total Reviews,Address,Website,Phone
Soós Krisztina lakberendező,"4,6",,,krisztinasoos.com,06 30 777 8633
Beatadesign Lakberendezés & Karrier Program,"4,9",,,beatadesign.hu,06 70 220 0026
Müller Mónika Enteriőr I Lakberendezési stúdió és üzlet,"4,5",,"Budapest, Paulay Ede u. 10, 1061",mullermonika.hu,06 70 625 8537
Szalagfüggöny Budapest,"4,8",,"Budapest, Guzsaly u. 39, 1163",szalagfuggony-budapest.hu,06 70 630 5828
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
Pesti Gabó,"5,0",,"Budapest, Petőfi u. 8, 1042",pestigabo.com,06 70 424 5312
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
Zenit Home,"4,4",,"Budapest, Döbrentei utca 21, 1013",zenithome.hu,06 30 501 7784
Adamdesign Belsőépítész Iroda,"4,9",,"Budapest, Soroksári út 48-Hungária Malomudvar Irodaház, 1095",adamdesignstudio.hu,06 20 969 9388
"Studio Hannes Építészeti, Belsőépítészeti Tervező és Tanácsadó Kft.","5,0",,"Budapest, Izabella u. 23, 1077",studiohannes.com,06 70 661 4009
Orso Pea Interiors,,,"Budapest, Cziráki u. 26-32, 1163",,06 30 484 5180
Laki Adrienn- Lakberendező,"5,0",,"Budapest, Nagyida köz 1, 1112",lakiadrienn.hu,06 20 529 3503
Montázs Belsőépítészet,"5,0",,"Budapest, Tarhos u. 155, 1037",montazsblog.wordpress.com,06 30 758 7477
"Flamingo Home Design - Lakberendező, Belsőépítész Iroda Budapest","5,0",,"Budapest, Ráday u. 54-I./16, 1092",flamingohomedesign.hu,06 20 228 8700
DigiFol™ - Digitális Fólia,"5,0",,"Budapest, Telepes u. 51, 1147",digifol.hu,06 70 600 9809
Idánor Kft.,"1,0",,"Budapest, Ond vezér útja 3, 1144",,06 30 719 1262
Király Éva lakberendező,,,"Budapest, Bonyhádi út 96, 1141",,06 20 349 2288
Lehoczky Léna Lakberendező,"4,7",,"Budapest, Böszörményi út 40-5/4, 1126",lehoczkylena.com,06 20 959 9007
SAGRA Építész Kft. - sagra architects,"4,9",,"Budapest, Krecsányi u. 18, 1025",sagra.hu,(06 1) 200 0093
MádiLáncos Studio Kft.,"4,9",,"Budapest, ZenGarden Irodaház VII. emelet, Horvát u. 14-26, 1027",madilancos.hu,06 30 601 0064
Ligno Art Kft.,"4,2",,"Budapest, Fő u. 10, 1011",lignoart.hu,06 70 772 8046
"Bényei István - építész, belsőépítész","4,9",,"Budapest, Szamóca u. 8/b, 1125",benyei.hu,06 30 931 1613
Szalagfüggöny Budapest,"4,8",,"Budapest, Guzsaly u. 39, 1163",szalagfuggony-budapest.hu,06 70 630 5828
Dalmoro Magyarország Kft - French/Italian Interior Designer,"5,0",,"Budapest, Soroksári út 44, 1095",dalmoro.co,06 30 605 5552
"Kun Design - Konyhabútor és Egyedi Bútor, Bútorgyártás, Belsőépítészet, Bútortervezés, Budapest","4,9",,"Budapest, Nyáry Pál u. 6, 1191",kundesign.hu,06 30 563 0129
Art Front Hungary Kft. interior designer atelier,"5,0",,"Budapest, Kis Rókus u. 39/a, 1024",,
Renouveaux Budapest Belsőépítészet Lakásfelújítás,"3,7",,"Budapest, Lánchíd u. 7, 1013",renouveaux.eu,06 30 822 3464
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
Fines Finium Studio építésziroda,"5,0",,"Budapest, Etele út 26, 1119",ffstudio.hu,06 20 508 0878
