Name,Rating,Total Reviews,Address,Website,Phone
Müller Mónika Enteriőr I Lakberendezési stúdió és üzlet,"4,5",,"Budapest, Paulay Ede u. 10, 1061",mullermonika.hu,06 70 625 8537
HBELLORIN - Interior Design and Renovation in Budapest,"5,0",,"Budapest, Andrássy út 45, 1061",hbellorin.com,06 70 523 8635
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
Zenit Home,"4,4",,"Budapest, Döbrentei utca 21, 1013",zenithome.hu,06 30 501 7784
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
irodatervezes.hu - impressono belsőépítész studio,,,"Budapest, Paulay Ede u. 56, 1061",irodatervezes.hu,06 70 362 6986
Art&Deco Lakberendezés,"4,9",,"Budapest, Bajcsy-Zsilinszky út 37, 1065",artanddeco.hu,06 30 865 8432
A Fiúk Építész Stúdió,"4,5",,"Budapest, Kmety György u. 15, 1063",afiuk.hu,06 30 435 2435
atelierR design studio,"4,8",,"Budapest, Ezredes u. 14, 1024",atelierr.hu,06 20 551 1245
MádiLáncos Studio Kft.,"4,9",,"Budapest, ZenGarden Irodaház VII. emelet, Horvát u. 14-26, 1027",madilancos.hu,06 30 601 0064
Kamarás Stúdió,,,"Budapest, Városligeti fasor 8a, 1068",kamaras.hu,(06 1) 343 6567
TimeLessDesign,,,"Budapest, Teréz krt., 1066",timelessdesign.hu,06 30 526 5000
Éntér Design,,,"Budapest, Székely Bertalan u. 17-29, 1062",enterdesign.hu,06 70 516 4516
Adamdesign Belsőépítész Iroda,"4,9",,"Budapest, Soroksári út 48-Hungária Malomudvar Irodaház, 1095",adamdesignstudio.hu,06 20 969 9388
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
Oxko design,"5,0",,"Budapest, Király u., 1075",oxkodesign.com,06 20 450 0711
Arch3.Design &Architecture -HU,"5,0",,"Budapest, Szervita tér 8, 1052",arch3.design,
Budapest Interior Design,"5,0",,"Budapest, Felsőerdősor u. 1, 1068",budapestinteriordesign.com,06 30 222 2624
SMG Tervezőiroda Kft.,,,"Budapest, Andrássy út 68-B.lh. 2/1, 1062",selectivemediagroup.com,06 30 640 2355
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
TimeLessDesign,,,"Budapest, Teréz krt., 1066",timelessdesign.hu,06 30 526 5000
RKSZ Árnyékolás és Lakástextil,"5,0",,"Budapest, Benczúr u. 3, 1068",rkszarnyekolas.com,06 20 285 9523
Éntér Design,,,"Budapest, Székely Bertalan u. 17-29, 1062",enterdesign.hu,06 70 516 4516
Attraktiv Design Studio Bt.,"5,0",,"Budapest, Róna u. 115/A, 1149",attraktivdesign.hu,06 30 268 9898
Arch3.Design &Architecture -HU,"5,0",,"Budapest, Szervita tér 8, 1052",arch3.design,
KROKI Stúdió,"5,0",,"Budapest Andrássy út 33 15-ös csengő, I. em. 5-ös ajtó, 1061",krokistudio.com,(06 1) 898 0826
Oxko design,"5,0",,"Budapest, Király u., 1075",oxkodesign.com,06 20 450 0711
LunArt Bemutatóterem Budapest,"5,0",,"Budapest, Máriássy u. 5, 1095",lunart.hu,06 30 828 6985
Járó Brigitta Lakberendező & Belsőépítész,"5,0",,"Budapest, Pozsonyi út 16, 1137",brigittajaro.carrd.co,06 30 292 4874
Ági Müller,"3,0",,"Budapest, Paulay Ede u., 1061",agimuller.hu,06 30 789 6538
"Stanley Bútorstúdió (Tolóajtók, Beépített szekrények)","3,9",,"Budapest, Izabella u. 79, 1064",stanleyszekrenybolt.hu,(06 1) 400 9332
Kék Citrom Tapéta és Festékcentrum,"4,2",,"Budapest, Szinyei Merse u 20, 1063",kekcitrom.hu,06 30 734 3236
SMG Tervezőiroda Kft.,,,"Budapest, Andrássy út 68-B.lh. 2/1, 1062",selectivemediagroup.com,06 30 640 2355
"T1 STUDIO - Architecture and Interior design - Budapest, Hungary","5,0",,"Budapest, Csörsz u. 7, 1123",t1studio.hu,06 30 277 1045
TESTRA design,"5,0",,"Budapest, Csalogány u. 13-19B, 1027",tusaneszter.hu,06 70 555 4610
Lakberendező,"5,0",,"Budapest, Falk Miksa u. 3, 1055",lakberendezo.hu,06 70 426 2522
GN Architect Stúdió,"5,0",,"Budapest, Csalogány u. 13, 1027",gnarchitect.hu,06 30 746 8574
Laász Orsolya,,,"Budapest, Zoltán u. 13, 1054",laaszorsolya.hu,06 30 210 3456
Építész Stúdió Kft.,"4,6",,"Budapest, Krisztina krt. 71, 1016",epstudio.hu,(06 1) 212 0125
Szenes Design Studio - Office,,,"Budapest, Attila út 14, 1013",szenesdesignstudio.hu,(06 1) 375 5520
"Christofle Lakberendezés, Ajándéktárgy","5,0",,"Budapest, Lázár u. 14, 1065",christofle.com,(06 1) 354 1478
Womorrow I építészet és design,,,"Budapest, Benczúr u. 2, 1062",womorrow.com,
KEKinterior,"5,0",,"Budapest, Jász u. 36-40, 1135",kekinterior.com,06 20 570 7054
Young Design Stúdió,,,"Budapest, Székely Bertalan u. 11, 1062",youngdesignstudio.eu,(06 1) 332 5980
"Lovas Cecília - lakberendezés, belsőépítészet, enteriőrtervezés",,,"Budapest, Balaton u. 12, 1055",,06 30 274 1568
Stella Ceramia Kft.,"4,4",,"Budapest, Lázár u. 1, 1065",csempespecialista.hu,06 30 446 7936
RUSZTIK Home&Decor lakberendezés webshop,"4,0",,"Budapest, Ernő u. 11-13, 1097",,
Montázs Belsőépítészet,"5,0",,"Budapest, Tarhos u. 155, 1037",montazsblog.wordpress.com,06 30 758 7477
"JOLA - Kívül, Belül Otthon","4,4",,"Budapest, Váci út 64/B, 1132",jola.hu,06 20 400 5006
A3 Építész Kft.,"4,2",,"Budapest, Bulcsú u. 5-9-földszint 6, 1134",a3epitesz.hu,06 30 437 4591
INDIVIDIN design studio,"5,0",,"Budapest, Andrássy út 32 IV-em./23, 1061",individin.com,06 30 472 5073
Orangerie francia lakberendezes,,,"Budapest, Paulay Ede u., 1061",orangerie.hu,(06 1) 266 6258
Zeelux Interior Design Architect,,,"Budapest, Magdolna u. 14, 1086",,06 20 296 8719
Frankly Studio,"5,0",,"Budapest, Klauzál u. 30, 1072",franklystudio.hu,06 30 827 9823
Színspirál Kft. - Hunyadi,"4,6",,"Budapest, Hunyadi tér 2, 1067",szinspiral.hu,(06 1) 342 1372
Tom-fa Bútor kft,"4,3",,"Budapest, Rippl Rónai utca 38, 1068",tom-fabutor.hu,(06 1) 704 9624
IBDEH Kft.,"5,0",,"Budapest, Cseresznye u. 36b, 1112",ibdeh.hu,06 30 298 0828
GIGANT DESIGN LAKBERENDEZÉS,,,"Budapest, Szondi u., 1064",,(06 1) 354 1972
