Name,Rating,Total Reviews,Address,Website,Phone
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
Anna Hollósi Interiors,"5,0",,"Budapest, Herman Ottó u 23, 1022",annahollosiinteriors.com,06 70 602 9991
atelierR design studio,"4,8",,"Budapest, Ezredes u. 14, 1024",atelierr.hu,06 20 551 1245
SAGRA Építész Kft. - sagra architects,"4,9",,"Budapest, Krecsányi u. 18, 1025",sagra.hu,(06 1) 200 0093
MádiLáncos Studio Kft.,"4,9",,"Budapest, ZenGarden Irodaház VII. emelet, Horvát u. 14-26, 1027",madilancos.hu,06 30 601 0064
Brósz Design Építész Stúdió Kft.,"5,0",,"Budapest, Lukács u. 6, 1023",broszdesign.hu,06 30 399 4830
Art Front Hungary Kft. interior designer atelier,"5,0",,"Budapest, Kis Rókus u. 39/a, 1024",,
Manilla.hu,"4,0",,"Budapest, Margit körút 50-52, 1027",manilla.hu,06 30 650 3162
"ANGELIKA MUHLY INTERIORS - Muhly Angelika lakberendező, Muhly Kft.","5,0",,"Budapest, Endrődi Sándor u. 44a, 1026",angelikamuhly.com,06 20 418 6712
Manooi,"4,8",,"Budapest, Apostol u. 13b, 1023",manooi.com,(06 1) 336 2690
Lipsip Belsőépítészeti Tervezőműhely,"4,0",,"Budapest, Csalán út 22/A, 1025",lipsip.hu,06 30 283 0469
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
"Paller Eszter, Interior Design","5,0",,"Budapest, B4LKON Coworking Iroda, Bimbó út 4, 1022",eszterpaller.com,06 70 204 4333
Kajdócsi Építész Stúdió Kft.,"4,4",,"Budapest, Szépvölgyi út 34, 1025",,(06 1) 335 1105
TESTRA design,"5,0",,"Budapest, Csalogány u. 13-19B, 1027",tusaneszter.hu,06 70 555 4610
Szenes Design Studio Bt.,"5,0",,"Budapest, Virág árok 6a, 1026",szenesdesignstudio.hu,
Zenit Home,"4,4",,"Budapest, Döbrentei utca 21, 1013",zenithome.hu,06 30 501 7784
"Erdélyi Krisztina - belsőépítészet, lakberendezés",,,"Budapest, Zöldlomb u. 40, 1025",erdelyikrisztina.hu,06 70 207 6026
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
BUTLERS Mammut Bevásárlóközpont,"4,4",,"Budapest, Lövőház u. 2-6, 1024",butlers.hu,06 30 562 6471
Europa Design,"4,6",,"Budapest, Törökvész út 71-75, 1025",europadesign.hu,(06 1) 394 6232
Szűcs Klára Belsőépítész Lakberendező,"4,9",,,szucsklara.hu,06 30 961 3666
GN Architect Stúdió,"5,0",,"Budapest, Csalogány u. 13, 1027",gnarchitect.hu,06 30 746 8574
"Bényei István - építész, belsőépítész","4,9",,"Budapest, Szamóca u. 8/b, 1125",benyei.hu,06 30 931 1613
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
"Paller Eszter, Interior Design","5,0",,"Budapest, B4LKON Coworking Iroda, Bimbó út 4, 1022",eszterpaller.com,06 70 204 4333
Lipsip Belsőépítészeti Tervezőműhely,"4,0",,"Budapest, Csalán út 22/A, 1025",lipsip.hu,06 30 283 0469
Cadden studio Kft. | Szén Molnár Tamás - belsőépítész,"5,0",,"Budapest, Bartók Béla út 134-I. emelet 8, 1115",szenmolnar.com,06 30 178 9255
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
TESTRA design,"5,0",,"Budapest, Csalogány u. 13-19B, 1027",tusaneszter.hu,06 70 555 4610
Szenes Design Studio Bt.,"5,0",,"Budapest, Virág árok 6a, 1026",szenesdesignstudio.hu,
Renouveaux Budapest Belsőépítészet Lakásfelújítás,"3,7",,"Budapest, Lánchíd u. 7, 1013",renouveaux.eu,06 30 822 3464
Posze-Boss Extra Kft,"5,0",,"Budapest Bécsi út 85.fsz5, 1036",,06 20 441 0803
"Erdélyi Krisztina - belsőépítészet, lakberendezés",,,"Budapest, Zöldlomb u. 40, 1025",erdelyikrisztina.hu,06 70 207 6026
Ponten építész műterem,"5,0",,"Budapest, Budakeszi út 27, 1021",ponten.info,06 30 211 0910
Demeter Design Stúdió Kft.,"5,0",,"Budapest, Herman Ottó u 12, 1022",ddstudio.hu,(06 1) 700 4467
Arkitektor Kft.,"5,0",,"Budapest, Guyon Richárd u. 15, 1026",arkitektor.com,(06 1) 200 8370
"Bobo Interior Kft. Lakberendezés, Függönyözés, Bútorszövet, Kárpitozás","5,0",,"Budapest, Alvinci út 25, 1022",,06 30 718 5005
Nidus Design,"5,0",,"Budapest, Máriaremetei út 93, 1028",nidusdesign.hu,06 30 951 4676
Dromhem Design,,,"Budapest, Dutka Ákos u., 1029",,06 20 337 0954
LivDan Home Belsőépítészet,,,"Budapest, Fő u. 49, 1027",livdanhome.hu,06 20 565 8877
Ikon Design Lakberendezési Studio,,,"Budapest, Hárshegyi út, 1021",ikondesign.hu,06 30 279 5788
Hacienda Lakásstúdió,"4,0",,"Budapest, Szilágyi Erzsébet fasor 121, 1026",hacienda.hu,(06 1) 275 0875
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
Archikron Kft.,,,"Budapest, Árpád fejedelem útja 26, 1023",archikron.hu,06 30 995 3855
Zsanett Barta Architects,,,"Budapest, Bécsi út 3, 1023",zsanettbarta.com,06 30 950 1225
Home Couture,,,"Budapest, Tárnok u. 21, 1028",homecouture.hu,06 30 645 3966
Modesign Interior Design Stúdió,,,"Budapest, Pasaréti út 60., 1026",modesign.hu,06 20 343 2440
Wallmagic,,,"Budapest, Bimbó út 4, 1022",,06 70 416 3180
Közti Zrt.,"4,6",,"Budapest, Lublói u. 2, 1023",kozti.hu,(06 1) 487 2600
NewRoof Design,"5,0",,"Budapest, Margit körút 5/a, 1024",newroof.hu,06 30 444 1220
Stílusház Kreatív Művészeti Magániskola,"4,5",,"Budapest, Erzsébet krt. 26, 1073",stilushaz.hu,06 30 509 1913
Szabó Ildikó lakberendező,,,"Budapest, Bognár u., 1022",lakberendezo.net,06 70 326 5621
Seyfried Gusztáv okleveles építészmérnök belsőépítész,"5,0",,"Budapest, Templom köz 29, 1028",tervezo-epitesz.hu,06 30 375 4497
nestconcept,,,"Budapest, Keleti Károly u. 48, 1024",,06 30 530 1406
Gosztonyi Beatrix lakberendező,"5,0",,"Budapest, Medve u. 24, 1027",gosztonyibeatrix.hu,06 70 685 9858
Flow Artech Kft.,,,"Budapest, Patakhegyi u., 1028",flowartech.hu,06 30 383 7026
Szakonyi Zsuzsanna lakberendező,,,"Budapest, Tárnok u. 21, 1029",homecoutureinteriors.hu,06 30 645 3966
Nemes Tér Stúdió,"5,0",,"Budapest, Árpád út 56, 1041",,06 20 525 2606
Sziget Kémény Kft,,,"Budapest, Káplár u. 11, 1024",,06 20 968 9291
Fazakas Építésziroda Kft.,"5,0",,"Budapest, Hankóczy Jenő u. 17-19, 1022",fazakas-architects.hu,(06 1) 302 1468
Home Decor Lakberendező Stúdió,,,"Budapest, Rózsahegy u., 1024",homedecorstudio.hu,06 70 320 0903
BWS Belsőtér Kft.,"5,0",,"Budapest, Fillér u. 28, 1025",bws.hu,06 20 935 0240
"INCELOR - Loxone Gold Partner - Okos ház, okos otthon","5,0",,"Budapest, Csalogány u. 13-19-lépcsőház, 8. emelet, 1027",incelor.com,06 30 815 5837
Tarka Építész Műterem / Tarka Architects,"5,0",,"Budapest, Vadaskerti u. 11, 1021",tarka.hu,06 30 324 8641
Nakedhome,,,"Budapest, Fillér u. 30, 1022",nakedhome.hu,06 30 964 1724
Bútortér Stúdió,,,"Budapest, Szilágyi Erzsébet fasor 1, 1024",,06 30 211 9787
BLOKK Építésziroda,"5,0",,"Budapest, Garas u. 6, 1026",blokk.hu,06 20 382 9846
Trendteriőr Home Staging,,,"Budapest, Járóka u., 1028",trendterior.hu,06 20 254 7148
Rush Bt.,,,"Budapest, Vérhalom u. 20, 1025",rush-design.hu,(06 1) 336 0391
Jakab Építésziroda,,,"Budapest, Fillér u. 30, 1026",jakabepitesziroda.hu,06 20 462 5682
BB Works Interior Kft.,"5,0",,"Budapest Lórántffy Zsuzsanna utca 1. földszint 2, 1022",bbworks.hu,06 30 368 5182
SÁBALUX Project Kft.,"5,0",,"Budapest, Attila út 27, 1013",sabalux.com,06 30 946 2913
Medveczky & Gothárd belsőépítészet,,,"Budapest, Bem József u. 9, 1027",medveczky-gothard.hu,06 30 961 7654
Cosy & Classical,,,"Budapest, Kapás u. 18, 1027",cosy.cc,06 30 285 5094
Kőházy Festékáruház,"4,5",,"Budapest, Budakeszi út 55, 1021",kohazy.hu,(06 1) 392 0400
PiktorFesték Üzletlánc Kft,"4,5",,"Budapest, Retek u. 5, 1024",piktorfestek.hu,(06 1) 316 0408
Lámpacenter - Projektiroda,"4,6",,"Budapest, Hűvösvölgyi út 88, 1021",lampacenter.hu,06 30 740 8541
Király Construction Építész,,,"Budapest, Margit körút 5, 1024",,06 30 438 5051
DIEGO Hűvösvölgy,"4,7",,"Budapest, Hűvösvölgyi út 138, 1021",diego.hu,(06 1) 630 1290
Blushflow Studio,,,"Budapest, Petrezselyem u. 15-19, 1024",blushflow.com,06 70 418 6690
Kis Judit lakberendező - Lakberendezés-kivitelezés egykézben -,"5,0",,"Budapest, Árpád út 90-92, 1042",egykislakberendezes.hu,06 30 951 2765
HOME+ Lakberendezés,,,"Budapest, Bognár u. 12, 1022",home-plus.hu,06 20 594 9565
TSPC Kft.,"4,4",,"Budapest, Magyar u. 36, 1053",tspc.hu,(06 1) 800 9191
Deco – home staging & interior design,,,"Budapest, Rózsahegy u., 1024",arteumdeco.hu,06 70 664 8400
Damuzi Bt.,,,"Budapest, Kinizsi Pál u. 10, 1029",,06 30 990 5923
Varga Luca belsőépítész | építész,,,,lucavarga.hu,
