Name,Rating,Total Reviews,Address,Website,Phone
Eőry Szilvia - Lakberendező & Belsőépítész,"5,0",,"Budapest, Rákóczi út 20, 1072",eoryszilvia.hu,06 30 974 9051
"Studio Hannes Építészeti, Belsőépítészeti Tervező és Tanácsadó Kft.","5,0",,"Budapest, Izabella u. 23, 1077",studiohannes.com,06 70 661 4009
Otthon Team - a lakás és családi ház felújító,"4,2",,"Budapest, Cserhát u. 15, 1078",otthonteam.hu,06 30 935 7335
Stílusház Kreatív Művészeti Magániskola,"4,5",,"Budapest, Erzsébet krt. 26, 1073",stilushaz.hu,06 30 509 1913
Környezettervezés.hu INTERIOR BRANDING STUDIO,,,"Budapest, Madách Imre út 8, 1075",,06 70 933 1522
Geppetto Belsőépítész Iroda,"4,6",,"Budapest, Pasaréti út 31-I/2, 1026",geppetto.hu,(06 1) 270 0107
Beatadesign Lakberendezés & Karrier Program,"4,9",,,beatadesign.hu,06 70 220 0026
SpiritHome Lakberendezés,"4,5",,"Budapest, Király u. 47, 1077",spirithomeshop.hu,06 70 251 5152
Kernya Róbert,,,"Budapest, Dembinszky u. 21, 1071",kernyarobert.com,06 30 390 0194
MádiLáncos Studio Kft.,"4,9",,"Budapest, ZenGarden Irodaház VII. emelet, Horvát u. 14-26, 1027",madilancos.hu,06 30 601 0064
Adamdesign Belsőépítész Iroda,"4,9",,"Budapest, Soroksári út 48-Hungária Malomudvar Irodaház, 1095",adamdesignstudio.hu,06 20 969 9388
"DD Interior Studió - Belsőépítész, lakberendező","4,5",,"Budapest, Szabolcs u. 18.sz, 1113",dorolakberendezes.hu,06 30 255 2479
Tóth Angelika lakberendező,"5,0",,"Budapest, Király u. 47, 1061",lakberendezo.co,06 70 426 2522
Frankly Studio,"5,0",,"Budapest, Klauzál u. 30, 1072",franklystudio.hu,06 30 827 9823
Flat Art 2000 Lakásművészeti Stúdió,"4,6",,"Budapest, Csata u. 17, 1135",flatart.hu,06 20 480 5312
Komp Design Stúdió Kft.,"4,5",,"Budapest, István u. 5, 1078",kompdesign.hu,06 30 894 4724
Szűcs Klára Belsőépítész Lakberendező,"4,9",,,szucsklara.hu,06 30 961 3666
Dalmoro Magyarország Kft - French/Italian Interior Designer,"5,0",,"Budapest, Soroksári út 44, 1095",dalmoro.co,06 30 605 5552
Caracalla Fürdőszoba Stúdió,"4,4",,"Budapest, Dohány u. 27, 1074",caracalla.hu,(06 1) 322 1882
Kamarás Stúdió,,,"Budapest, Városligeti fasor 8a, 1068",kamaras.hu,(06 1) 343 6567
Környezettervezés.hu INTERIOR BRANDING STUDIO,,,"Budapest, Madách Imre út 8, 1075",,06 70 933 1522
"Bényei István - építész, belsőépítész","4,9",,"Budapest, Szamóca u. 8/b, 1125",benyei.hu,06 30 931 1613
Komp Design Stúdió Kft.,"4,5",,"Budapest, István u. 5, 1078",kompdesign.hu,06 30 894 4724
Cadden studio Kft. | Szén Molnár Tamás - belsőépítész,"5,0",,"Budapest, Bartók Béla út 134-I. emelet 8, 1115",szenmolnar.com,06 30 178 9255
Frankly Studio,"5,0",,"Budapest, Klauzál u. 30, 1072",franklystudio.hu,06 30 827 9823
SzeRaKo Építész Iroda,"4,6",,"Budapest, Október huszonharmadika u. 25, 1117",szerako.hu,(06 1) 209 3738
ARIOSO Budapest Virágüzlet - Király utca,"4,4",,"Budapest, Király u. 9, 1075",arioso.hu,(06 1) 266 3555
Kernya Róbert,,,"Budapest, Dembinszky u. 21, 1071",kernyarobert.com,06 30 390 0194
BK interior - Balázs Kriszta belsőépítész,"5,0",,,bkinterior.net,06 20 370 8210
"Lakberendező, Profi Lakberendezés - Csillag Gabriella","5,0",,"Budapest, Csanády u. 16-2/2, 1132",gabriellacsillag.com,06 70 439 7594
"T1 STUDIO - Architecture and Interior design - Budapest, Hungary","5,0",,"Budapest, Csörsz u. 7, 1123",t1studio.hu,06 30 277 1045
TérÉrzék Design Stúdió - Belsőépítész Iroda,"5,0",,"Budapest, Drégely u. 6-8 B-ép. 401, 1097",tererzek.hu,06 70 518 2515
